6/6/16,2:35:32,-30.0235,-177.8359,Earthquake,43.83,6.1,MWW
6/6/16,13:16:02,-30.0433,-71.4636,Earthquake,28.31,5.5,MWW
6/7/16,2:55:24,-45.1528,166.8282,Earthquake,39.65,5.5,MWW
6/7/16,10:51:38,18.3637,-105.1731,Earthquake,10,6.3,MWW
6/7/16,10:58:00,18.5036,-105.2031,Earthquake,10,5.5,MWC
6/7/16,19:15:15,1.2789,126.3712,Earthquake,31,6.3,MWW
6/8/16,8:31:40,-4.061,-104.5531,Earthquake,10,5.9,MWW
6/9/16,4:13:08,-11.2487,116.2669,Earthquake,19,6.1,MWW
6/10/16,3:25:23,12.8318,-86.9633,Earthquake,10,6.1,MWW
6/10/16,4:17:45,-8.6757,160.559,Earthquake,30.4,6.2,MWW
6/10/16,9:26:53,-7.4584,-13.6003,Earthquake,10,5.5,MWW
6/10/16,18:29:51,-16.4825,-177.2142,Earthquake,10,5.8,MWW
6/13/16,0:59:40,-4.4284,-104.8111,Earthquake,10,5.7,MWW
6/13/16,4:21:44,27.0107,130.1996,Earthquake,10,5.6,MWW
6/14/16,13:49:23,-18.7609,168.8279,Earthquake,111,6.2,MWW
6/14/16,15:01:57,26.9601,130.1941,Earthquake,5.39,5.6,MWW
6/15/16,6:58:27,-62.3661,166.5804,Earthquake,10,5.7,MWW
6/16/16,13:46:24,-20.5822,168.9219,Earthquake,10,5.7,MWW
6/17/16,21:26:18,-11.6148,166.37,Earthquake,45.64,5.7,MWB
6/18/16,17:29:46,-24.1467,-67.1526,Earthquake,186,5.7,MWW
6/19/16,9:47:24,-20.2793,169.0737,Earthquake,13,6.3,MWW
6/19/16,18:20:50,20.1726,121.3782,Earthquake,16,5.6,MWW
6/20/16,3:50:55,-20.2072,168.7595,Earthquake,15,6,MWW
6/21/16,16:26:34,22.6582,-45.1402,Earthquake,10,6.1,MWW
6/21/16,17:12:07,-3.4199,151.8796,Earthquake,354,6.3,MWW
6/23/16,3:05:39,-60.6729,-42.912,Earthquake,10,5.5,MWW
6/23/16,21:05:31,23.694,123.3704,Earthquake,10,5.8,MWW
6/24/16,21:29:19,-25.7705,-69.3417,Earthquake,118.96,5.5,MWW
6/25/16,17:54:20,53.9019,-35.3608,Earthquake,10,5.5,MWW
6/26/16,11:17:11,39.4793,73.3388,Earthquake,13,6.4,MWW
6/26/16,22:57:06,36.9968,142.2226,Earthquake,12.82,5.7,MWW
6/27/16,20:50:35,16.5502,-97.8332,Earthquake,19,5.7,MWW
6/28/16,21:38:04,39.4745,73.341,Earthquake,13.59,5.5,MWW
6/28/16,22:46:47,-14.6436,166.4585,Earthquake,9,5.8,MWW
6/30/16,11:30:33,-16.0558,167.4701,Earthquake,27,6,MWW
7/4/16,9:25:39,-10.6273,164.9682,Earthquake,44,5.9,MWW
7/6/16,1:01:58,-56.7696,-142.0798,Earthquake,10,5.8,MWW
7/8/16,4:28:43,-0.4071,-80.8075,Earthquake,7.1,5.5,MWB
7/10/16,2:32:42,-35.8108,-103.2511,Earthquake,10,5.6,MWB
7/10/16,13:41:53,-15.0284,-172.8764,Earthquake,8,5.8,MWW
7/10/16,13:44:41,-15.083,-173.2011,Earthquake,8,6,MWW
7/10/16,16:32:50,-14.6192,167.3857,Earthquake,164.84,5.6,MWW
7/11/16,2:01:10,0.5874,-79.6358,Earthquake,17,5.9,MWW
7/11/16,2:11:05,0.5812,-79.638,Earthquake,21,6.3,MWW
7/12/16,8:48:44,-6.4391,147.4614,Earthquake,43.25,5.6,MWW
7/13/16,11:56:58,-28.0101,-176.4143,Earthquake,10,5.9,MWW
7/13/16,12:11:13,-28.0052,-176.443,Earthquake,12,6.3,MWW
7/13/16,12:18:33,-28.109,-176.5308,Earthquake,10,5.9,MWC
7/13/16,13:04:25,-27.9244,-176.5252,Earthquake,10,5.8,MWW
7/15/16,10:16:55,-28.176,-176.3523,Earthquake,10,5.6,MWB
7/15/16,18:02:49,35.2083,-35.2241,Earthquake,16.01,5.5,MWB
7/19/16,5:18:40,-30.2523,-71.9722,Earthquake,8.01,5.8,MWW
7/20/16,15:13:17,-18.9285,169.0547,Earthquake,167,6.1,MWW
7/23/16,1:00:21,47.6981,146.9212,Earthquake,408,5.8,MWW
7/23/16,7:41:45,-6.7596,101.2175,Earthquake,9,5.5,MWW
7/23/16,8:51:59,14.8899,-103.5251,Earthquake,10,5.5,MB
7/23/16,9:59:01,58.4734,-156.4568,Earthquake,203.6,5.6,ML
7/23/16,20:09:23,-15.1308,-173.6725,Earthquake,37,5.9,MWW
7/24/16,14:10:51,0.915,-28.9702,Earthquake,10,5.7,MWB
7/25/16,8:58:31,-49.4848,126.2657,Earthquake,10,5.8,MWW
7/25/16,9:00:28,-49.4245,126.3706,Earthquake,10,5.5,MB
7/25/16,17:26:50,-26.1067,-70.5111,Earthquake,72,6.1,MWW
7/25/16,19:38:46,-2.969,148.0345,Earthquake,14,6.4,MWW
7/26/16,5:49:19,-0.2711,-18.6431,Earthquake,10,5.9,MWB
7/26/16,8:04:20,-16.036,167.45,Earthquake,31,5.8,MWW
